orcasound_filename,date_time_pstpdt,date_pstpdt,time_pstpdt,date_time_utc,date_utc,time_utc,duration,notes,aws_bucket,latitude,longitude
cand_02yP7KqfZV2QAToM6cCvS2,2024-12-01_07.35.54,2024-12-01,07.35.54,2024-12-01_15.35.54,2024-12-01,15.35.54,,,1733817617.0,47.87043,-122.36683
cand_02yP7Kgn6COzSkrl0bg7AN,2024-12-01_07.35.54,2024-12-01,07.35.54,2024-12-01_15.35.54,2024-12-01,15.35.54,,Calls,1733904020.0,47.87043,-122.36683
cand_02yP7KeSdKweVOemWD72Ot,2024-12-01_07.35.54,2024-12-01,07.35.54,2024-12-01_15.35.54,2024-12-01,15.35.54,,Calls,1733990418.0,47.87043,-122.36683
cand_02yP7ROJvArI5t5MB1tGti,2024-12-01_07.39.40,2024-12-01,07.39.40,2024-12-01_15.39.40,2024-12-01,15.39.40,,Started hearing fain orca calls a few minutes ago,1734076821.0,47.87043,-122.36683
cand_02yP7VkKxZVX7BCmIy7xGn,2024-12-01_07.43.24,2024-12-01,07.43.24,2024-12-01_15.43.24,2024-12-01,15.43.24,,Killer whale,1734163217.0,47.87043,-122.36683
cand_02yP7eEQ0H4dH0MhZIT1M5,2024-12-01_07.48.58,2024-12-01,07.48.58,2024-12-01_15.48.58,2024-12-01,15.48.58,,"Orcas, L pod calls and vessel noise",1734249617.0,47.87043,-122.36683
cand_02yP8Ouo6o3OTrplEL3JyE,2024-12-01_08.12.53,2024-12-01,08.12.53,2024-12-01_16.12.53,2024-12-01,16.12.53,,,1734336018.0,47.87043,-122.36683
cand_02yP8OsjcqLcC5W6FwQCAE,2024-12-01_08.12.53,2024-12-01,08.12.53,2024-12-01_16.12.53,2024-12-01,16.12.53,,,1734422418.0,47.87043,-122.36683
cand_02yP8Oq94n9vx2fyruuguU,2024-12-01_08.12.53,2024-12-01,08.12.53,2024-12-01_16.12.53,2024-12-01,16.12.53,,,1734508819.0,47.87043,-122.36683
cand_02yP8PT2jn7RiAqC6ECSaK,2024-12-01_08.19.48,2024-12-01,08.19.48,2024-12-01_16.19.48,2024-12-01,16.19.48,,,1734595220.0,47.87043,-122.36683
cand_02yP8PPNDLzoKAexGnDJFu,2024-12-01_08.19.48,2024-12-01,08.19.48,2024-12-01_16.19.48,2024-12-01,16.19.48,,,1734681618.0,47.87043,-122.36683
cand_02yP91JPl1s6Ku8Ys5JkEC,2024-12-01_08.36.52,2024-12-01,08.36.52,2024-12-01_16.36.52,2024-12-01,16.36.52,,,1734768018.0,47.87043,-122.36683
cand_02yP6Xax7WeXVc73JLOiCQ,2024-12-01_07.03.39,2024-12-01,07.03.39,2024-12-01_15.03.39,2024-12-01,15.03.39,,Orca calls,1733644818.0,47.88143,-122.4504
cand_02yP6ns1T4RcCQLqfuSwCN,2024-12-01_07.14.13,2024-12-01,07.14.13,2024-12-01_15.14.13,2024-12-01,15.14.13,,Faint orca calls,1733731217.0,47.88143,-122.4504
cand_02yP7KqfZV2QAToM6cCvS2,2024-12-01_07.35.54,2024-12-01,07.35.54,2024-12-01_15.35.54,2024-12-01,15.35.54,,,1733817617.0,47.88143,-122.4504
cand_02yP7Kgn6COzSkrl0bg7AN,2024-12-01_07.35.54,2024-12-01,07.35.54,2024-12-01_15.35.54,2024-12-01,15.35.54,,Calls,1733904020.0,47.88143,-122.4504
cand_02yP7KeSdKweVOemWD72Ot,2024-12-01_07.35.54,2024-12-01,07.35.54,2024-12-01_15.35.54,2024-12-01,15.35.54,,Calls,1733990418.0,47.88143,-122.4504
cand_02yP7ROJvArI5t5MB1tGti,2024-12-01_07.39.40,2024-12-01,07.39.40,2024-12-01_15.39.40,2024-12-01,15.39.40,,Started hearing fain orca calls a few minutes ago,1734076821.0,47.88143,-122.4504
cand_02yP7VkKxZVX7BCmIy7xGn,2024-12-01_07.43.24,2024-12-01,07.43.24,2024-12-01_15.43.24,2024-12-01,15.43.24,,Killer whale,1734163217.0,47.88143,-122.4504
cand_02yP7eEQ0H4dH0MhZIT1M5,2024-12-01_07.48.58,2024-12-01,07.48.58,2024-12-01_15.48.58,2024-12-01,15.48.58,,"Orcas, L pod calls and vessel noise",1734249617.0,47.88143,-122.4504
cand_02yP8Ouo6o3OTrplEL3JyE,2024-12-01_08.12.53,2024-12-01,08.12.53,2024-12-01_16.12.53,2024-12-01,16.12.53,,,1734336018.0,47.88143,-122.4504
cand_02yP8OsjcqLcC5W6FwQCAE,2024-12-01_08.12.53,2024-12-01,08.12.53,2024-12-01_16.12.53,2024-12-01,16.12.53,,,1734422418.0,47.88143,-122.4504
cand_02yP8Oq94n9vx2fyruuguU,2024-12-01_08.12.53,2024-12-01,08.12.53,2024-12-01_16.12.53,2024-12-01,16.12.53,,,1734508819.0,47.88143,-122.4504
cand_02yP8PT2jn7RiAqC6ECSaK,2024-12-01_08.19.48,2024-12-01,08.19.48,2024-12-01_16.19.48,2024-12-01,16.19.48,,,1734595220.0,47.88143,-122.4504
cand_02yP8PPNDLzoKAexGnDJFu,2024-12-01_08.19.48,2024-12-01,08.19.48,2024-12-01_16.19.48,2024-12-01,16.19.48,,,1734681618.0,47.88143,-122.4504
cand_02yP91JPl1s6Ku8Ys5JkEC,2024-12-01_08.36.52,2024-12-01,08.36.52,2024-12-01_16.36.52,2024-12-01,16.36.52,,,1734768018.0,47.88143,-122.4504
cand_02yW4yx7N2OgpbVgvontU2,2024-12-13_12.43.34,2024-12-13,12.43.34,2024-12-13_20.43.34,2024-12-13,20.43.34,,Clicking,1734940817.0,47.97457,-122.34918
cand_02yW4yx7N2OgpbVgvontU2,2024-12-13_12.43.34,2024-12-13,12.43.34,2024-12-13_20.43.34,2024-12-13,20.43.34,,Clicking,1734940817.0,47.95222,-122.31723
cand_02yXsbWlDm1k1YTTuFhhg2,2024-12-16_16.33.15,2024-12-16,16.33.15,2024-12-17_00.33.15,2024-12-17,00.33.15,,,1734996713.0,47.93979,-122.49285
cand_02yXsbWlDm1k1YTTuFhhg2,2024-12-16_16.33.15,2024-12-16,16.33.15,2024-12-17_00.33.15,2024-12-17,00.33.15,,,1734996713.0,47.86666,-122.39053
cand_02yXtEvz7IaIvJGoy3OmBs,2024-12-16_16.59.18,2024-12-16,16.59.18,2024-12-17_00.59.18,2024-12-17,00.59.18,,,1735027218.0,47.86666,-122.39053
cand_02yXtNE719AMDeINWAm8Jr,2024-12-16_17.04.28,2024-12-16,17.04.28,2024-12-17_01.04.28,2024-12-17,01.04.28,,Lots of orca communication,1735113618.0,47.86666,-122.39053
cand_02yYM3zIRZwBQO1mlCNsj9,2024-12-17_12.33.39,2024-12-17,12.33.39,2024-12-17_20.33.39,2024-12-17,20.33.39,,12:35 - Orca Calls,1735545617.0,47.64613,-122.44324
cand_02yYM3zIRZwBQO1mlCNsj9,2024-12-17_12.33.39,2024-12-17,12.33.39,2024-12-17_20.33.39,2024-12-17,20.33.39,,12:35 - Orca Calls,1735545617.0,47.84386,-122.45869
cand_02yYM3zIRZwBQO1mlCNsj9,2024-12-17_12.33.39,2024-12-17,12.33.39,2024-12-17_20.33.39,2024-12-17,20.33.39,,12:35 - Orca Calls,1735545617.0,47.6652,-122.45251
cand_02yYMbiChnoJXEhZ8YlqXo,2024-12-17_12.55.47,2024-12-17,12.55.47,2024-12-17_20.55.47,2024-12-17,20.55.47,,12:56 - Orca calls,1735632020.0,47.6652,-122.45251
cand_02yYM3zIRZwBQO1mlCNsj9,2024-12-17_12.33.39,2024-12-17,12.33.39,2024-12-17_20.33.39,2024-12-17,20.33.39,,12:35 - Orca Calls,1735545617.0,47.86479,-122.43409
cand_02yYMbiChnoJXEhZ8YlqXo,2024-12-17_12.55.47,2024-12-17,12.55.47,2024-12-17_20.55.47,2024-12-17,20.55.47,,12:56 - Orca calls,1735632020.0,47.86479,-122.43409
cand_02yYMwsmbREEE7zEqlnue8,2024-12-17_13.09.48,2024-12-17,13.09.48,2024-12-17_21.09.48,2024-12-17,21.09.48,,"s01, some s04, orca calls",1735718417.0,47.86479,-122.43409
cand_02yYN8iT7ChEpBoXsThaae,2024-12-17_13.17.25,2024-12-17,13.17.25,2024-12-17_21.17.25,2024-12-17,21.17.25,,,1735804818.0,47.86479,-122.43409
cand_02yYNFjxpnddyF4SqOrYXr,2024-12-17_13.20.53,2024-12-17,13.20.53,2024-12-17_21.20.53,2024-12-17,21.20.53,,Lots of Jpod contact calls. Interference from radio with right wing contact calls.,1735891218.0,47.86479,-122.43409
cand_02yYNLyoWaVA1XOAJ71bmP,2024-12-17_13.26.10,2024-12-17,13.26.10,2024-12-17_21.26.10,2024-12-17,21.26.10,,Ocra calls,1735977618.0,47.86479,-122.43409
cand_02yYNtPtqfESP8pNXLkocC,2024-12-17_13.48.19,2024-12-17,13.48.19,2024-12-17_21.48.19,2024-12-17,21.48.19,,,1736064018.0,47.86479,-122.43409
cand_02yZNcNUtT6fw1DXrC2vJc,2024-12-19_07.43.08,2024-12-19,07.43.08,2024-12-19_15.43.08,2024-12-19,15.43.08,,"Kw call, Kw call, SrKw call",1736150417.0,47.79545,-122.41239
cand_02yZOujgRjAvazL6PdiPFx,2024-12-19_08.36.03,2024-12-19,08.36.03,2024-12-19_16.36.03,2024-12-19,16.36.03,,"SRKW, Faint orca (likely SRKW) calls and clicks, Calls and clicks",1736236818.0,47.79545,-122.41239
cand_02yZPT6CECfFWis1GJOE2X,2024-12-19_08.58.27,2024-12-19,08.58.27,2024-12-19_16.58.27,2024-12-19,16.58.27,,,,47.79545,-122.41239
cand_02yZPYmWXuiJy2kgTSOMCu,2024-12-19_09.01.56,2024-12-19,09.01.56,2024-12-19_17.01.56,2024-12-19,17.01.56,,"Still hearing SRKW calls. Heard Js S01 earlier, possibly some K calls too? Variety of calls., Clicks and squealing, whales?, 9:03 AM - Orca calls and clicks",,47.79545,-122.41239
cand_02yZPdlgYBLg7dZkSvly6P,2024-12-19_09.05.46,2024-12-19,09.05.46,2024-12-19_17.05.46,2024-12-19,17.05.46,,Squeals from pod:),,47.79545,-122.41239
cand_02yZNcNUtT6fw1DXrC2vJc,2024-12-19_07.43.08,2024-12-19,07.43.08,2024-12-19_15.43.08,2024-12-19,15.43.08,,"Kw call, Kw call, SrKw call",1736150417.0,47.80903,-122.41507
cand_02yZOujgRjAvazL6PdiPFx,2024-12-19_08.36.03,2024-12-19,08.36.03,2024-12-19_16.36.03,2024-12-19,16.36.03,,"SRKW, Faint orca (likely SRKW) calls and clicks, Calls and clicks",1736236818.0,47.80903,-122.41507
cand_02yZPT6CECfFWis1GJOE2X,2024-12-19_08.58.27,2024-12-19,08.58.27,2024-12-19_16.58.27,2024-12-19,16.58.27,,,,47.80903,-122.41507
cand_02yZPYmWXuiJy2kgTSOMCu,2024-12-19_09.01.56,2024-12-19,09.01.56,2024-12-19_17.01.56,2024-12-19,17.01.56,,"Still hearing SRKW calls. Heard Js S01 earlier, possibly some K calls too? Variety of calls., Clicks and squealing, whales?, 9:03 AM - Orca calls and clicks",,47.80903,-122.41507
cand_02yZPdlgYBLg7dZkSvly6P,2024-12-19_09.05.46,2024-12-19,09.05.46,2024-12-19_17.05.46,2024-12-19,17.05.46,,Squeals from pod:),,47.80903,-122.41507
cand_02yZPmrKyHH0mjEGXlQlin,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.80903,-122.41507
cand_02yZPmn0PrySg5m2BEIjKK,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.80903,-122.41507
cand_02yZPqwwPfCXcTE1fFGGOT,2024-12-19_09.14.33,2024-12-19,09.14.33,2024-12-19_17.14.33,2024-12-19,17.14.33,,,,47.80903,-122.41507
cand_02yZPz4cMSWv31cSkXf505,2024-12-19_09.19.44,2024-12-19,09.19.44,2024-12-19_17.19.44,2024-12-19,17.19.44,,"Long, high pitched squeals, mix of calls, Rapid clicks",,47.80903,-122.41507
cand_02yZOujgRjAvazL6PdiPFx,2024-12-19_08.36.03,2024-12-19,08.36.03,2024-12-19_16.36.03,2024-12-19,16.36.03,,"SRKW, Faint orca (likely SRKW) calls and clicks, Calls and clicks",1736236818.0,47.86091,-122.40724
cand_02yZPT6CECfFWis1GJOE2X,2024-12-19_08.58.27,2024-12-19,08.58.27,2024-12-19_16.58.27,2024-12-19,16.58.27,,,,47.86091,-122.40724
cand_02yZPYmWXuiJy2kgTSOMCu,2024-12-19_09.01.56,2024-12-19,09.01.56,2024-12-19_17.01.56,2024-12-19,17.01.56,,"Still hearing SRKW calls. Heard Js S01 earlier, possibly some K calls too? Variety of calls., Clicks and squealing, whales?, 9:03 AM - Orca calls and clicks",,47.86091,-122.40724
cand_02yZPdlgYBLg7dZkSvly6P,2024-12-19_09.05.46,2024-12-19,09.05.46,2024-12-19_17.05.46,2024-12-19,17.05.46,,Squeals from pod:),,47.86091,-122.40724
cand_02yZPmrKyHH0mjEGXlQlin,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.86091,-122.40724
cand_02yZPmn0PrySg5m2BEIjKK,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.86091,-122.40724
cand_02yZPqwwPfCXcTE1fFGGOT,2024-12-19_09.14.33,2024-12-19,09.14.33,2024-12-19_17.14.33,2024-12-19,17.14.33,,,,47.86091,-122.40724
cand_02yZPz4cMSWv31cSkXf505,2024-12-19_09.19.44,2024-12-19,09.19.44,2024-12-19_17.19.44,2024-12-19,17.19.44,,"Long, high pitched squeals, mix of calls, Rapid clicks",,47.86091,-122.40724
cand_02yZQMHlbnO8MTugVqabc2,2024-12-19_09.33.51,2024-12-19,09.33.51,2024-12-19_17.33.51,2024-12-19,17.33.51,,"Jpod!, Still very talkative, Still very talkative",,47.86091,-122.40724
cand_02yZQcit8zYT7dBLTC9FfX,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.86091,-122.40724
cand_02yZQcceRK0HlKPvZ7Y6m1,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.86091,-122.40724
cand_02yZR0C71aD4aOlXJsrbD1,2024-12-19_10.00.57,2024-12-19,10.00.57,2024-12-19_18.00.57,2024-12-19,18.00.57,,Sounds like orcas squeaking,,47.86091,-122.40724
cand_02yZR000Qq9lozfH5XfeiF,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.86091,-122.40724
cand_02yZQzuiDNI4cq6qcnbeB8,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.86091,-122.40724
cand_02yZR8jSdCemU3tV5UYZpU,2024-12-19_10.06.06,2024-12-19,10.06.06,2024-12-19_18.06.06,2024-12-19,18.06.06,,"Clicks, squeals, and whistles. Sounds like orcas to me!, Orca!",,47.86091,-122.40724
cand_02yZOujgRjAvazL6PdiPFx,2024-12-19_08.36.03,2024-12-19,08.36.03,2024-12-19_16.36.03,2024-12-19,16.36.03,,"SRKW, Faint orca (likely SRKW) calls and clicks, Calls and clicks",1736236818.0,47.85768,-122.43986
cand_02yZPT6CECfFWis1GJOE2X,2024-12-19_08.58.27,2024-12-19,08.58.27,2024-12-19_16.58.27,2024-12-19,16.58.27,,,,47.85768,-122.43986
cand_02yZPYmWXuiJy2kgTSOMCu,2024-12-19_09.01.56,2024-12-19,09.01.56,2024-12-19_17.01.56,2024-12-19,17.01.56,,"Still hearing SRKW calls. Heard Js S01 earlier, possibly some K calls too? Variety of calls., Clicks and squealing, whales?, 9:03 AM - Orca calls and clicks",,47.85768,-122.43986
cand_02yZPdlgYBLg7dZkSvly6P,2024-12-19_09.05.46,2024-12-19,09.05.46,2024-12-19_17.05.46,2024-12-19,17.05.46,,Squeals from pod:),,47.85768,-122.43986
cand_02yZPmrKyHH0mjEGXlQlin,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.85768,-122.43986
cand_02yZPmn0PrySg5m2BEIjKK,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.85768,-122.43986
cand_02yZPqwwPfCXcTE1fFGGOT,2024-12-19_09.14.33,2024-12-19,09.14.33,2024-12-19_17.14.33,2024-12-19,17.14.33,,,,47.85768,-122.43986
cand_02yZPz4cMSWv31cSkXf505,2024-12-19_09.19.44,2024-12-19,09.19.44,2024-12-19_17.19.44,2024-12-19,17.19.44,,"Long, high pitched squeals, mix of calls, Rapid clicks",,47.85768,-122.43986
cand_02yZQMHlbnO8MTugVqabc2,2024-12-19_09.33.51,2024-12-19,09.33.51,2024-12-19_17.33.51,2024-12-19,17.33.51,,"Jpod!, Still very talkative, Still very talkative",,47.85768,-122.43986
cand_02yZQcit8zYT7dBLTC9FfX,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.85768,-122.43986
cand_02yZQcceRK0HlKPvZ7Y6m1,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.85768,-122.43986
cand_02yZR0C71aD4aOlXJsrbD1,2024-12-19_10.00.57,2024-12-19,10.00.57,2024-12-19_18.00.57,2024-12-19,18.00.57,,Sounds like orcas squeaking,,47.85768,-122.43986
cand_02yZR000Qq9lozfH5XfeiF,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.85768,-122.43986
cand_02yZQzuiDNI4cq6qcnbeB8,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.85768,-122.43986
cand_02yZR8jSdCemU3tV5UYZpU,2024-12-19_10.06.06,2024-12-19,10.06.06,2024-12-19_18.06.06,2024-12-19,18.06.06,,"Clicks, squeals, and whistles. Sounds like orcas to me!, Orca!",,47.85768,-122.43986
cand_02yZRLdCNIDrkBERXhZZD1,2024-12-19_10.15.28,2024-12-19,10.15.28,2024-12-19_18.15.28,2024-12-19,18.15.28,,"Still lots of calls, 60Hz hum and radio started at about 11.0' tide",,47.85768,-122.43986
cand_02yZOujgRjAvazL6PdiPFx,2024-12-19_08.36.03,2024-12-19,08.36.03,2024-12-19_16.36.03,2024-12-19,16.36.03,,"SRKW, Faint orca (likely SRKW) calls and clicks, Calls and clicks",1736236818.0,47.87334,-122.40724
cand_02yZPT6CECfFWis1GJOE2X,2024-12-19_08.58.27,2024-12-19,08.58.27,2024-12-19_16.58.27,2024-12-19,16.58.27,,,,47.87334,-122.40724
cand_02yZPYmWXuiJy2kgTSOMCu,2024-12-19_09.01.56,2024-12-19,09.01.56,2024-12-19_17.01.56,2024-12-19,17.01.56,,"Still hearing SRKW calls. Heard Js S01 earlier, possibly some K calls too? Variety of calls., Clicks and squealing, whales?, 9:03 AM - Orca calls and clicks",,47.87334,-122.40724
cand_02yZPdlgYBLg7dZkSvly6P,2024-12-19_09.05.46,2024-12-19,09.05.46,2024-12-19_17.05.46,2024-12-19,17.05.46,,Squeals from pod:),,47.87334,-122.40724
cand_02yZPmrKyHH0mjEGXlQlin,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.87334,-122.40724
cand_02yZPmn0PrySg5m2BEIjKK,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.87334,-122.40724
cand_02yZPqwwPfCXcTE1fFGGOT,2024-12-19_09.14.33,2024-12-19,09.14.33,2024-12-19_17.14.33,2024-12-19,17.14.33,,,,47.87334,-122.40724
cand_02yZPz4cMSWv31cSkXf505,2024-12-19_09.19.44,2024-12-19,09.19.44,2024-12-19_17.19.44,2024-12-19,17.19.44,,"Long, high pitched squeals, mix of calls, Rapid clicks",,47.87334,-122.40724
cand_02yZQMHlbnO8MTugVqabc2,2024-12-19_09.33.51,2024-12-19,09.33.51,2024-12-19_17.33.51,2024-12-19,17.33.51,,"Jpod!, Still very talkative, Still very talkative",,47.87334,-122.40724
cand_02yZQcit8zYT7dBLTC9FfX,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.87334,-122.40724
cand_02yZQcceRK0HlKPvZ7Y6m1,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.87334,-122.40724
cand_02yZR0C71aD4aOlXJsrbD1,2024-12-19_10.00.57,2024-12-19,10.00.57,2024-12-19_18.00.57,2024-12-19,18.00.57,,Sounds like orcas squeaking,,47.87334,-122.40724
cand_02yZR000Qq9lozfH5XfeiF,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.87334,-122.40724
cand_02yZQzuiDNI4cq6qcnbeB8,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.87334,-122.40724
cand_02yZR8jSdCemU3tV5UYZpU,2024-12-19_10.06.06,2024-12-19,10.06.06,2024-12-19_18.06.06,2024-12-19,18.06.06,,"Clicks, squeals, and whistles. Sounds like orcas to me!, Orca!",,47.87334,-122.40724
cand_02yZRLdCNIDrkBERXhZZD1,2024-12-19_10.15.28,2024-12-19,10.15.28,2024-12-19_18.15.28,2024-12-19,18.15.28,,"Still lots of calls, 60Hz hum and radio started at about 11.0' tide",,47.87334,-122.40724
cand_02yZOujgRjAvazL6PdiPFx,2024-12-19_08.36.03,2024-12-19,08.36.03,2024-12-19_16.36.03,2024-12-19,16.36.03,,"SRKW, Faint orca (likely SRKW) calls and clicks, Calls and clicks",1736236818.0,47.85584,-122.39505
cand_02yZPT6CECfFWis1GJOE2X,2024-12-19_08.58.27,2024-12-19,08.58.27,2024-12-19_16.58.27,2024-12-19,16.58.27,,,,47.85584,-122.39505
cand_02yZPYmWXuiJy2kgTSOMCu,2024-12-19_09.01.56,2024-12-19,09.01.56,2024-12-19_17.01.56,2024-12-19,17.01.56,,"Still hearing SRKW calls. Heard Js S01 earlier, possibly some K calls too? Variety of calls., Clicks and squealing, whales?, 9:03 AM - Orca calls and clicks",,47.85584,-122.39505
cand_02yZPdlgYBLg7dZkSvly6P,2024-12-19_09.05.46,2024-12-19,09.05.46,2024-12-19_17.05.46,2024-12-19,17.05.46,,Squeals from pod:),,47.85584,-122.39505
cand_02yZPmrKyHH0mjEGXlQlin,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.85584,-122.39505
cand_02yZPmn0PrySg5m2BEIjKK,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.85584,-122.39505
cand_02yZPqwwPfCXcTE1fFGGOT,2024-12-19_09.14.33,2024-12-19,09.14.33,2024-12-19_17.14.33,2024-12-19,17.14.33,,,,47.85584,-122.39505
cand_02yZPz4cMSWv31cSkXf505,2024-12-19_09.19.44,2024-12-19,09.19.44,2024-12-19_17.19.44,2024-12-19,17.19.44,,"Long, high pitched squeals, mix of calls, Rapid clicks",,47.85584,-122.39505
cand_02yZQMHlbnO8MTugVqabc2,2024-12-19_09.33.51,2024-12-19,09.33.51,2024-12-19_17.33.51,2024-12-19,17.33.51,,"Jpod!, Still very talkative, Still very talkative",,47.85584,-122.39505
cand_02yZQcit8zYT7dBLTC9FfX,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.85584,-122.39505
cand_02yZQcceRK0HlKPvZ7Y6m1,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.85584,-122.39505
cand_02yZR0C71aD4aOlXJsrbD1,2024-12-19_10.00.57,2024-12-19,10.00.57,2024-12-19_18.00.57,2024-12-19,18.00.57,,Sounds like orcas squeaking,,47.85584,-122.39505
cand_02yZR000Qq9lozfH5XfeiF,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.85584,-122.39505
cand_02yZQzuiDNI4cq6qcnbeB8,2024-12-19_10.01.02,2024-12-19,10.01.02,2024-12-19_18.01.02,2024-12-19,18.01.02,,Orca calls,,47.85584,-122.39505
cand_02yZR8jSdCemU3tV5UYZpU,2024-12-19_10.06.06,2024-12-19,10.06.06,2024-12-19_18.06.06,2024-12-19,18.06.06,,"Clicks, squeals, and whistles. Sounds like orcas to me!, Orca!",,47.85584,-122.39505
cand_02yZRLdCNIDrkBERXhZZD1,2024-12-19_10.15.28,2024-12-19,10.15.28,2024-12-19_18.15.28,2024-12-19,18.15.28,,"Still lots of calls, 60Hz hum and radio started at about 11.0' tide",,47.85584,-122.39505
cand_02yZOujgRjAvazL6PdiPFx,2024-12-19_08.36.03,2024-12-19,08.36.03,2024-12-19_16.36.03,2024-12-19,16.36.03,,"SRKW, Faint orca (likely SRKW) calls and clicks, Calls and clicks",1736236818.0,47.88163,-122.44552
cand_02yZPT6CECfFWis1GJOE2X,2024-12-19_08.58.27,2024-12-19,08.58.27,2024-12-19_16.58.27,2024-12-19,16.58.27,,,,47.88163,-122.44552
cand_02yZPYmWXuiJy2kgTSOMCu,2024-12-19_09.01.56,2024-12-19,09.01.56,2024-12-19_17.01.56,2024-12-19,17.01.56,,"Still hearing SRKW calls. Heard Js S01 earlier, possibly some K calls too? Variety of calls., Clicks and squealing, whales?, 9:03 AM - Orca calls and clicks",,47.88163,-122.44552
cand_02yZPdlgYBLg7dZkSvly6P,2024-12-19_09.05.46,2024-12-19,09.05.46,2024-12-19_17.05.46,2024-12-19,17.05.46,,Squeals from pod:),,47.88163,-122.44552
cand_02yZPmrKyHH0mjEGXlQlin,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.88163,-122.44552
cand_02yZPmn0PrySg5m2BEIjKK,2024-12-19_09.11.31,2024-12-19,09.11.31,2024-12-19_17.11.31,2024-12-19,17.11.31,,Still lots of SRKW vocals,,47.88163,-122.44552
cand_02yZPqwwPfCXcTE1fFGGOT,2024-12-19_09.14.33,2024-12-19,09.14.33,2024-12-19_17.14.33,2024-12-19,17.14.33,,,,47.88163,-122.44552
cand_02yZPz4cMSWv31cSkXf505,2024-12-19_09.19.44,2024-12-19,09.19.44,2024-12-19_17.19.44,2024-12-19,17.19.44,,"Long, high pitched squeals, mix of calls, Rapid clicks",,47.88163,-122.44552
cand_02yZQMHlbnO8MTugVqabc2,2024-12-19_09.33.51,2024-12-19,09.33.51,2024-12-19_17.33.51,2024-12-19,17.33.51,,"Jpod!, Still very talkative, Still very talkative",,47.88163,-122.44552
cand_02yZQcit8zYT7dBLTC9FfX,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.88163,-122.44552
cand_02yZQcceRK0HlKPvZ7Y6m1,2024-12-19_09.45.40,2024-12-19,09.45.40,2024-12-19_17.45.40,2024-12-19,17.45.40,,SRKW,,47.88163,-122.44552
